"1"	"2"	"3"	"4"	"5"	"6"
"55971"	6.5024291024971	8.85248140553638	4.1348849081931	7.28077715465159	10.7733493067762	2.34732657016447
"55972"	5.78570593364714	11.4913301504218	4.94611423585176	8.47106155039173	6.75129019080131	7.89797772553463
"55973"	3.91340026339199	9.30738147120277	4.16753041332245	6.86373946579956	8.54214478943678	5.43997698346395
"55974"	75.2051452106139	115.323824713901	69.0213332839248	53.3153102315651	41.4966663792401	46.6248797589408
"55975"	12.9532796034441	14.778320011531	12.8387383270593	2.51951816687655	3.00229747584541	4.11944400062075
"5598"	3.21342580664155	2.25824421397024	2.97376793114279	4.08704205158635	3.85627804503594	3.5242611699237
"5599"	14.7077116160672	13.2919093639631	14.508649858998	27.0486598193022	18.2090690081052	22.1602780253352
"55997"	0	0	0	0	0	0
"55998"	0.0651094477959303	0.0305039009470966	0	0	0	0.0596370317649019
"55999"	0.0388315268182644	0	0	0.0288732410070575	0	0
"56"	0	0.111942826284154	0.466804233162841	0.177662580834916	0	0
"5600"	3.57710143856904	5.39689806390814	2.05310528694569	0.721290639151256	3.57796973809842	1.29577034753225
"56000"	0	0.0185938395368788	0	0	0	0
"56001"	0.0153265606996425	0	0	0	0	0
"56005"	29.250558809817	46.7435857280013	26.9637554598105	46.7758866786695	33.3202107008815	36.4567814125293
"56006"	10.7477399577387	8.96535567182379	11.3807443503753	7.99149844231752	10.2742771028346	9.36418334065361
"5601"	24.5937420875949	20.6929580067603	24.9302390789185	17.2519374722252	15.2588194598529	30.6763664281113
"5602"	0.554761393167452	1.16958048665557	0.583593983548315	0.285572547853661	0.152628751726609	0.644939281959149
"5603"	4.6106473897154	4.44451639565097	4.37782167837026	5.80419005716778	1.83887531225722	5.59032349935341
"56033"	0	0	0	0	0	0
"56034"	6.35126731574631	6.72035957732354	7.87824934393016	3.40533617158953	6.25851871086166	4.94680826735643
"5604"	19.4525523273565	21.0293801111483	20.1997269195748	15.4675977121122	17.7485958287853	16.1933880550652
"5605"	44.1076667287375	37.6753631476977	39.4515976980619	44.8769671275636	41.2329890805776	40.5816076249359
"56052"	6.30280982492544	14.8138129099918	7.48775153889797	6.49045831779256	6.79113358518447	7.31898637366033
"5606"	11.6619203608518	11.2568566832003	13.8850565242057	11.2263368469943	11.7582463135637	17.4972384314766
"56061"	39.6275298056483	46.1605245466549	46.7182902181833	25.0199427491962	29.32403494134	33.37641935124
"56062"	0.0119877002090543	0	0	0.053480836673192	0	0
"56063"	5.43491032154967	5.94128707901009	4.24719559487208	4.81087602509739	5.87787420798252	3.69802373076697
"5607"	6.23733878548429	5.50852467440154	4.79333934802043	4.86878344397354	4.6155776396753	4.50918500850127
"5608"	0.954938567673644	1.10356334981941	0.58041796186914	0.852055234616433	0.34154576789434	1.89513234275133
"5609"	3.85600656817108	2.84175847588631	3.68672890594658	4.16647996927151	5.06204560934759	3.91552699419733
"56097"	0.349483741364379	0.341112087354462	0.417250671758625	0.389788753595277	0.62498623917595	0.506840533032664
"56098"	0.52651957700864	0.397421525904619	0.419076523833418	0.43499381638055	0.680031217384959	0.750191359363117
"56099"	0.749086425769771	0.874060227379794	0.699517016066614	0.609530048524945	1.74400862049551	0.854421171165775
"5610"	10.8714646074248	13.6527738132636	7.27960341359236	16.1189436472691	23.0236827507094	13.1092764407162
"56100"	0.48342994213698	0.976728867949608	0.629639803663467	0.67397825811782	0.783474821638813	0.581172244982285
"56101"	2.26900812685386	6.2506437510551	4.37377457688674	2.9693390396008	5.57256947380194	2.96504011463551
"56102"	0.788629041842841	0.568421870716856	0.711099793387646	0.947239451620905	1.8985014864049	0.750127677851873
"56103"	1.00290257453666	1.39534709316089	0.989562989763906	1.17505777105579	2.50003516183322	0.946445762393238
"56104"	1.77902820899253	2.02314347546697	1.82197926072007	2.66821022885193	4.9489360237463	2.06125012909435
"56105"	0.516477623440849	0.980291778285525	1.10388925578131	0.452955778024868	1.11308476904811	0.800576516228158
"56106"	0.54834363065635	0.694324434564403	1.08093041040663	0.903599538822008	1.35165151071783	1.0316602065952
"56107"	0.676329617254942	1.18295042336681	1.29195818279009	1.1398747490934	1.47826420418937	1.18390362759326
"56108"	0.500933822459309	0.442555372060365	0.559232232836804	0.468248135662986	0.972611469951969	0.524377816007865
"56109"	0.650448996364774	0.708689767693322	0.70926074219785	0.809819738072946	1.56897587126462	0.997583589970824
"5611"	11.4699636528094	21.3182352979185	10.6920346273349	19.1160436828954	12.6148077521545	13.2824833464852
"56110"	0.622206999715573	0.853185865192739	0.751092216602553	0.970421826668553	2.08970624151137	0.889616885518727
"56111"	1.17675101723196	1.21427795170815	1.16403856953807	1.43983230170487	3.356383018325	1.58265949663358
"56112"	0.165218881224939	0.464432173033175	0.273875798399627	0.08934454632186	1.02069048761919	0.137574834672725
"56113"	0.739584136554681	2.33715342892846	1.58655570981999	0.301916265984955	0.363068796656277	0.212524695016741
"56114"	0.497573253682583	0.593381146844574	0.353487630912785	0.515717642004683	0.485354512270904	0.386699069128206
"5612"	41.1666832033317	39.2124491098967	51.3533434350929	47.4439846547786	39.9769149894635	53.2850709471285
"56120"	1.10280158461449	1.36666134217919	1.01933514337383	1.05805135570718	2.35386141862305	1.49887538325289
"56121"	0.105744609753692	0.173395432426961	0.137726296036745	0.35381954657801	0.141828327345955	0.338998901467382
"56122"	0.655726770687867	0.661681456117258	0.26278355442153	1.23766916490727	1.53345827159173	1.94044286754416
"56123"	1.16812141004096	0.717108636095762	0.472162100975327	1.37771341379156	1.83684980050493	1.95541014224155
"56124"	0.411901318802892	0.270167179045529	0.214591147874154	1.13319845977083	0.405134614645795	1.0186592996181
"56125"	0.536441338459285	0.341800359985627	0.279473644128369	0.989202003502263	1.3430548577013	0.943399135323474
"56126"	0.796123677127062	0.524195791382725	0.504440503341206	0.575960083485357	1.19284492971682	0.473001007302741
"56128"	2.71845754187434	1.18869572543529	0.606966035374036	0.924028915445338	1.71308320875813	0.474280488694683
"56129"	0.151145054587376	0.318652863514112	0	0.0842881019438867	0.202720973945362	0
"5613"	4.18774465069307	1.9133225917527	3.69630077787966	5.19825117864488	5.32275837983265	8.13647511288206
"56130"	0.440122676487209	0.477511890997586	0.362042887106494	0.206686665822798	0.289975738583561	0.169739195359906
"56131"	1.20178267133079	1.34402495794078	0.908856626290535	0.461206368364598	1.2132373486719	0.781194059837842
"56132"	5.70705958361025	13.368841706603	5.76210709072736	1.64476467444868	6.21063250648713	1.78298373190849
"56133"	7.40987522013039	9.81192413851528	7.10416266378688	4.47656951984605	18.128342911386	10.5576783976059
"56134"	0.618699179741543	1.00914831562886	1.16396256310192	0.357804781431729	0.901533638075657	0.272854509681141
"56135"	1.08525959573264	1.24900913948559	1.10620835085648	0.859573369039519	1.72982885974722	0.994044077700153
"56136"	0.676287024546506	1.11826505569141	1.03626482895586	1.28178534019145	0.972272975202714	0.631591432573841
"56137"	1.50253504156022	1.76291197014881	1.25926495636352	1.12692711130859	2.94402024987852	1.4360845921645
"56138"	2.4053377906069	2.60630244402037	2.07864480416023	3.86517828533977	4.42381372830175	1.4200529402288
"56139"	0.129953683991877	0.048706839801474	0.981691924027883	0.0386509039957463	0.0232397833181207	0.523737028452662
"56140"	0.277527335568494	0.321959456126991	0.378676000353337	0.157223522862757	0.259969641633001	0.0484192959838556
"56141"	0.710458974479122	0.841548796716959	0.279345543145576	0.119606684003644	0.599303235777167	0.36834637266557
"56142"	2.20949923636383	1.67360328174589	1.75766532656508	0.609930208002998	1.75086468574676	0.484740586183331
"56143"	0.237612135608845	0.160798069540196	0.0687724874887264	0	0	0
"56144"	0	0.0122607029160963	0	0	0	0
"56145"	0	0.0246270025994908	0	0	0	0
"56146"	0	0	0	0	0	0
"56147"	0	0	0	0	0	0
"56154"	0.0277642344636127	0	0	0.350950361172611	0.136540621708156	0.0127153323264565
"56155"	6.60739465430316	2.27138776935851	14.9382882193319	2.92510377070315	1.06518196115064	5.58260053418754
"56156"	0	0	0	0	0	0
"56157"	0	0	0	0	0	0
"56158"	0	0.114177795906146	0.634832145794372	0	0	0.11161236153223
"56159"	0	0	0	0.063431641592533	0	0
"5616"	0.00972536853595855	0.0455635377871278	0	0.0433878756715448	0	0.195975037458281
"56160"	4.88117879375629	8.83194001138766	2.52106003221938	5.25638391139274	5.19229425022825	4.85634217659658
"56163"	0.0130558007299131	0	0	0	0	0
"56164"	0.723587471381576	0.724231792589314	0.64256674550883	1.17387178527287	1.11754607512757	0.361511079152189
"56165"	0	0	0	14.3877747950582	0.692079582312215	14.6086315003989
"56169"	0.0775843604171107	0.121161404646169	0.202098369184354	0	0	0
"5617"	0	0	0	0	0	0
"56171"	0.305116017959805	0.873567680157796	0.147183753009805	0.252077200709659	0.151567464620637	0.0828062730543413
"56172"	1.07757841784155	3.12524674940377	0.356440420107283	1.25908369170352	1.42234439895319	2.19335221980236
"5618"	37.4748678662773	18.3745127489751	22.1538600818801	52.6320053023533	2.28489188630037	16.3428422749742
"56180"	15.5771036864334	16.2527587124024	13.7513251469886	9.513406630295	13.4400600754495	7.00292098974208
"56181"	14.248827944236	13.0560561384211	15.7347203020966	8.3765937004002	8.9135060057061	9.50414026817211
"5619"	0	0	0	0	0	0
"5620"	0	0	0	0	0	0
"56203"	0	0	0	0	0	0
"56204"	35.5510175190491	54.1391997560724	41.1984517409601	6.94060185932377	16.1231774616144	7.63650544317752
"5621"	9.63782381331755	13.9343136833801	9.6227188415147	19.6146622118643	24.5615655960454	12.7970124639382
"5623"	0.298038151694322	0.139631444675032	0.776355235621143	1.99446050141108	0.266492716987622	0
"5624"	0.0711124465288884	0	0.0926198875323096	0	0.0635856482782016	0
"56241"	1.14664631028862	3.98772139971551	0.631840476869799	4.68924837335638	3.27301281344552	0.323160390788887
"56242"	4.0044727509597	7.63291281799776	5.71572201606188	4.73142043137925	8.58368979980646	3.8688796081887
"56243"	2.41074763002465	8.76367677771746	3.1848443523289	7.10842655628727	5.00293457622024	10.3130217493731
"56244"	0	0	0	0.00953735071642114	0	0
"56245"	0	0	0	0	0	0
"56246"	0	0	0	0	0	0
"5625"	1.48653954357336	11.7166902323889	1.82224243842637	1.47375832731621	0.677630774964788	5.92695012203042
"56252"	17.6259586267744	14.4367051787818	18.5821660956656	15.6834368327585	13.3081390990374	16.7654482818936
"56253"	0	0	0	0	0	0
"56254"	15.5696189463927	13.0698221766597	16.7518346532866	16.5307365822538	16.8525530131774	15.3379180274138
"56255"	14.8388974046539	24.2765650383991	11.3641664796408	18.0949150776365	11.1984408908866	7.82881667224461
"56256"	4.79364178087397	1.54780199932578	4.72476827289877	15.7022730938658	7.64577074321847	4.62807584579604
"56257"	13.6054734180043	20.4856054470171	17.4417278117915	25.7363010937443	21.4616388608218	23.8266028085822
"56259"	8.04504576862706	8.96346377302685	7.97203312901466	10.6829483985068	8.58635359313486	8.0235008553383
"5626"	0	0	0	0	0	0
"56260"	1.73057145834456	1.6527357768719	1.21367625028113	2.07862692370865	1.78546329589146	1.28028745860014
"56261"	2.65137215782095	2.09931809188797	2.47207566558567	1.13484635722888	1.59215839738033	1.86396066496423
"56262"	6.88319799792398	8.10686327791242	6.56535353130644	8.83322906235337	17.8709053459457	10.4222788801469
"56265"	0.0584899872700107	0	0	2.30498692114466	0	0
"56267"	9.54483638083154	7.2345899749904	9.73940837272406	11.9339394922024	10.6546304293761	10.1904164611427
"56269"	0	0	0	0	0	0
"5627"	7.06652042854209	4.67794551260663	3.29900219697327	2.34738543323329	0.951889126917868	0.403485691898939
"56270"	55.0488678024824	53.6910161783447	65.7967814408788	63.5863098550632	48.8584059486193	68.7369927293903
"56271"	4.48940307907102	3.79618905827112	1.14091518245728	4.55935952376656	6.65774472673912	0.501472076775072
"56287"	0	0	0	0	0	0
"56288"	16.3099428128548	20.7427702116542	17.4405018219584	18.1867337997361	34.1863893067583	17.9434391812392
"5629"	0	0	0	0	0	0
"563"	0	0	0	0.412556388302423	0	0
"5630"	1.64652664655349	0.968735996689791	1.69565640251459	2.16383912555346	0.890199075894822	1.54320986943417
"56300"	0	0	0	0.176909773289005	0	0
"56301"	0	0	0	0	0	0
"56302"	0.0217975107838549	0	0	0	0	0
"5631"	21.6814461160448	33.462779338965	52.6616231962115	10.4086292865076	11.1196434661055	29.8781529142158
"56311"	0	0	0.134732246122903	0	0	0
"56339"	26.0154165771083	17.0635814635374	26.478104080148	31.7477668809508	22.7822251081604	27.8576265781688
"5634"	19.5365768503453	21.050429798936	27.5687106337411	23.1354800761452	13.1942222874852	25.1586566618539
"56341"	0	0	0	0	0	0
"56342"	2.23399256934069	1.14177795906146	1.69288572211833	1.75169341491602	2.83287310089446	2.1578389896231
"56344"	0	0	0	0	0	0
"5635"	24.5133285518666	17.9164307516249	26.7262224302534	21.9329915771178	17.9832782586809	27.1785370460674
"5636"	13.8604335089736	14.9646657761356	18.3238855445324	20.3019396844947	22.9697135718919	16.8954765893599
"5638"	4.85820545909442	3.50739974637678	5.80888393026434	2.43641665401749	2.17708436667615	0.22926760339381
"5639"	5.16721359931383	7.1011584280868	6.16916637385451	3.71401990303666	4.85131189642559	6.94160414889037
"5641"	12.8314414486312	20.5595177067126	10.7793802013494	13.5479897679642	21.68456597214	18.4521555358
"56413"	4.18428370470077	2.69810914633601	3.3987936420991	1.87342913765023	2.57472963489579	2.88475026729455
"5644"	0	0	0	0.111275870192445	0	0
"5646"	0	0	0	0	0	0
"56474"	17.0844723936951	11.2138772335104	11.4834546306791	18.6356376298445	4.39416636103766	10.0351832668583
"56475"	1.95629325199492	2.10130611201305	1.11861653426174	0.283825333080933	0.0853283954460706	0.349632740952083
"56477"	0.912025789591937	1.17503602846997	0.692919115279618	1.13023027872781	1.56302956314397	0.278456828338123
"56478"	7.97059893080512	6.71616213123808	4.94345165111092	7.51130638918833	7.17917411976326	7.38090132568541
"56479"	0.290032994727326	0	0.0269822399629249	0.878021793935838	1.57453304672365	0.11385251518754
"5648"	0.00694930541821909	0.0260461031453229	0	0.0103343332911399	0.0124275316535812	0
"5649"	0.0181896988745714	0	0	0.0180333044644978	0	0
"5650"	0	0	0	0.0488884151009429	0	0
"5651"	0.729641829027517	0.133400426859919	0.32449837878333	0.132323486613226	0.0318250683826496	0
"5652"	29.0916778099201	47.0191047130779	18.3310902177479	32.1132973459508	31.1738849388882	18.5788503453282
"56521"	4.50158540769192	3.01285911710459	2.87170143437873	9.6316256805709	0.328581334296256	0.673180316676065
"5653"	0	0.109916006309649	0	0.0581486162899794	0.629338511036507	0.0716308860641384
"5654"	4.53573297508951	22.5839371706286	7.24427324106484	2.01860727163256	11.4268808737386	1.75884234625883
"56547"	0	0	0	0	0	0
"56548"	2.09561702551142	2.16280709372023	1.26581848888813	1.44528624824596	1.03195297460936	0.389460010123712
"5655"	0	0.0200141236889654	0	0	0	0
"5657"	0.125223879971477	0.0586676275128816	0	0.651772848959493	0	0
"566"	0.0769605095658036	0.144224584302501	0	0.114448208597054	0	0
"5660"	129.780618104146	212.727071053873	146.032089690542	192.220430245197	318.643320814735	223.256363705574
"56603"	0.575311350196827	0.234978767867378	0.537966206776568	0.0658113280205	1.50368431546168	0.0540468434153546
"56605"	1.20764813813525	5.81775054031003	0.341933155019224	3.45515010745667	1.40846908211524	1.41875238238687
"56606"	0.0175689573777254	0.016462180335905	0	0	0	0
"56616"	1.7337747504228	1.90464902472399	1.55733950586694	1.77813911823702	2.03138272940565	1.36901022663041
"5662"	1.16284256764507	1.27118592825331	1.00969054964067	1.33020517723678	0.346587703083095	0.218483331325622
"56623"	5.95974899875494	3.44398066515486	4.86829858550004	5.00267341152755	6.38731005579918	6.42887202425642
"56624"	1.50941902632286	1.7407155782813	1.36102971207528	0.949664539822699	1.03819743342572	1.382553123496
"5663"	17.1260267552665	22.5068508780278	16.6163685781504	11.6661584621064	17.0404153334075	11.2319271324153
"5664"	13.5621594451523	17.3340039679799	8.89150920310172	10.3334358240716	9.53784724173024	7.31378406580626
"56647"	12.5329538580038	15.0019037799864	17.2651921328624	9.16528876970901	13.5770097469257	13.0248915674167
"56648"	2.269035446198	1.55596889432801	1.61797927423698	1.31955456688386	2.47091739162498	1.97382742301534
"56649"	0.3925502501343	1.45289329555741	0.306764526826811	0.992396547029486	0.421201576178423	0.323600940818276
"56650"	15.7845495447214	13.9735474724873	12.4612084777121	14.9191956160557	14.4775256995279	15.7173857988167
"56651"	0.0612104517941972	0.554426134539613	0	0	0	0
"56652"	5.37767914662186	3.42298093977866	7.19733607406291	9.07264361773548	8.68843705725403	8.01698175812162
"56654"	45.5243622944912	39.9969257065432	35.6762206597657	36.9232298322349	20.2543881614373	39.7797499420028
"56655"	34.0855443056269	34.6785526324599	63.0453993064756	40.191053667324	50.315433112969	37.5017534748291
"56656"	0	0	0	0	0	0
"56658"	0.44002744791005	0.482151827152286	0.444708726180313	0.450547192405092	0.481604104368997	0.594654144073051
"56659"	0.0557711440000102	0.522577754802863	0.0726387199001904	0.414687192056071	0.398944997063711	0.1021672153239
"56660"	0.690050411612486	0.138552830987234	0.128393018250547	0.586386327193893	0.176289423737598	0.270879439224287
"56662"	100.496432673018	119.575291712619	101.803991380116	69.9798773657985	47.0692761379387	61.366505686084
"56663"	0.797590735500146	7.47345573203867	6.23289743143566	3.5582988491084	0	1.4611072782401
"56664"	9.31065103481803	6.71085820836125	9.32814581575404	9.58562138943487	3.84238988881132	5.24805879531137
"56666"	1.74169346559748	1.42002884292942	0.765972141106713	0.672747445958833	3.3978465533027	1.82320573037243
"56667"	0	0	0	0	0.0436432787556224	0
"56670"	0	0	0	0	0	0
"56672"	4.43292535099029	4.38442736279602	2.80662632877512	3.70812195854454	4.45919458148893	3.60919131186326
"56673"	0	0	0	0	0	0
"56674"	16.3563768628261	21.4344363286858	20.0321671989931	14.7451049082816	14.1015851388411	15.5179669551017
"56675"	0.0341963384769855	0.0320421000935154	0.0445387717390449	0	0	0
"56676"	0	0	0	0	0	0
"56681"	51.9496220376689	67.2654819922287	52.3907062944076	39.2559964206423	43.8557111004088	48.6509234268054
"56683"	19.6545301352668	19.4148478868751	15.914496545582	16.1988233706599	9.95166881908736	14.0116441554307
"5669"	0	0	0	0	0	0
"567"	108.413039601589	243.05863586504	83.9394414929897	157.858541755324	207.874721382421	134.233573245007
"5670"	0	0	0	0	0	0
"56704"	9.02027153324839	3.03791788458082	9.8251634181027	2.33910887069981	2.61196989316407	5.11604725461064
"5671"	0	0	0	0	0	0
"5672"	0	0	0.674655564534241	0	0.0578957886075507	0.296534687465702
"56729"	0	0	0	0	0	0
"5673"	0	0	0	0	0	0
"56731"	41.4563757990432	31.0304527612221	29.852926908095	43.4469789717122	30.7901742463583	43.0234210592247
"5675"	0	0	0	0	0	0
"56751"	0	0	0	0	0	0
"5676"	0	0	0.0897113140278603	0	0	0
"56776"	0.0149098215027112	0.0349263995974192	0.0194191883153244	0	0	0
"5678"	0.229873312414889	0.0239324637707206	3.06050082513968	0.0379828115867951	0.182704613829942	0.65505246244243
"5680"	0	0	0	0	0	0
"5681"	9.28450949882748	11.8662148791179	11.8322325905242	10.9429433930644	12.7045211631264	15.4439379718094
"5682"	55.3151372892124	48.8261949307918	58.5342045154095	42.7924707657842	47.5089507582931	59.229531125587
"56829"	13.0887092140634	17.6676103241264	14.8623269845229	17.5412217633129	20.0628907626419	17.6387824492234
"5683"	7.68246709586616	8.12815044048431	8.69629089574136	6.91857457219828	8.89535890336849	11.1016242787542
"56832"	0	0	0	0	0	0
"56833"	0	0.0199292152854365	0	0	0	0
"56834"	7.77869764863785	9.237125680214	7.69043184663848	5.76477384868963	5.96830616720998	7.853852436363
"5684"	132.077189691078	118.550874133317	156.817534307009	103.330906859346	124.511912829818	121.878014728388
"56848"	1.96691992589417	1.91229764875427	1.73354922239677	1.27556941465439	1.40169778638053	1.05657820879056
"56849"	0	0	0	0	0	0
"5685"	67.6934198388298	55.6517702576548	64.8033372580584	62.8284056562442	78.7985813988282	74.3214995243602
"56850"	10.5465395164566	10.6698553526232	9.95381413266437	11.3650660105088	7.48953638896354	8.87609944115543
"56851"	32.4611097441541	59.208506266818	22.745438933077	24.6816854642809	23.8400892119981	25.8864362610135
"56852"	11.0681523218734	7.81541939735203	12.7431021424485	11.5671063476157	11.5260537955247	14.6299126392732
"56853"	0	0.0101711120386545	0	0.0807120060628774	0.0388240240337674	0.0397703187396005
"5686"	50.6792125724627	50.2268833369994	54.8873507419731	61.1565731802592	50.0902855795041	56.0363379339949
"5687"	10.2521775439569	10.7147522630127	9.2442973140394	5.6684011628743	8.93199746937164	8.06618774578989
"5688"	229.471182615135	190.607881426205	202.673853429422	243.242367062436	316.470947056632	388.971675576135
"56882"	145.249216266752	115.478626440466	119.934810518558	143.07126330737	105.998294488453	98.8870795813994
"56884"	0.43549938815313	0.272043062841532	0.831912404499099	0.0431754979278234	0.0519206079425729	0.132965295227641
"56886"	18.7996734793036	31.1478182835902	18.2567307136816	31.1168400350129	23.9557349727879	32.0455974026734
"56888"	11.9132790171037	10.0308360689945	12.9504749138087	12.3267675740153	12.9955157561651	9.0394043290882
"56889"	57.8879404955051	75.0851037781761	64.94394887191	67.742901216359	51.699543692876	67.0948077059205
"5689"	51.7819257149528	45.4275980997406	56.4979069160673	39.7673961536807	57.5570014238036	61.8580269905429
"56890"	3.22542187542916	2.75942980875274	3.61645037780003	2.83621182991204	2.93418864236501	4.49571470227722
"56891"	0	0	0	0	0	0
"56892"	0.114374771413383	0.285785596705878	0.0993110581144917	0	11.6586582938077	0.698410866296189
"56893"	30.5008522153965	22.4847237296511	30.7065430725381	35.6256028485583	41.1593328076263	27.9006079866503
"56894"	18.8087251794801	22.5164894427285	18.534604228332	19.0571332205992	21.9307275679582	21.4043126203796
"56895"	0.28350599715412	0.273236096469688	0.126600109397885	0.252961580040482	0.535968676161949	0.0741935605799933
"56896"	0.721019641356128	0.565045737827653	0.887863860236881	0.311921602511806	0.984639321525801	0.528334645250808
"56897"	27.0218447975932	20.7317945435377	23.9914845324642	29.7938205294375	26.2679218266023	32.4352593079001
"56898"	3.1007705580129	1.89191043737089	2.25408893410824	3.61029225694925	3.30989430376373	1.32100110087461
"56899"	1.70218538804366	0.58538213628662	1.67454175918516	2.15431922065042	1.11722740059091	2.07329464146556
"5690"	8.63263308026332	9.95494792007154	9.10188906275555	6.60852594494614	10.0764278917934	10.3609812690228
"56900"	23.0216589894762	25.5651973681579	20.2776929769373	22.7731126342937	15.7468123806922	13.6058309749718
"56901"	0.385383581188814	0.451382364049007	0.376455026744226	0.716381374334338	0.258444893001723	0.088248071712511
"56902"	13.7824967479258	18.0932325546984	18.8276921906668	17.071212651149	23.5702786112242	15.8368982727771
"56903"	0.0494629913488463	0.0308980081944751	0.0858969499594922	0.0245188551187486	0.0884552992961028	0.0302037680256351
"56904"	37.9317815017913	35.7194924637492	29.322058356691	33.6200096111625	43.8129111221065	35.7400230458999
"56905"	4.06437056203486	3.60060364601063	4.19638886518782	7.49473095136133	10.122851273015	9.66564461006335
"56906"	3.18880438658192	2.57025541541535	2.32223893879251	1.42772323142861	3.67908362582814	2.76375543788259
"56907"	22.2425835612362	20.9463509760108	17.054345114754	14.141487747429	11.5746402278078	15.82421416859
"5691"	99.0451137219492	111.035332218289	111.784342616482	85.4117569899158	125.351600112707	124.655316969004
"56910"	82.7742646949661	94.385555172808	146.254646971748	105.809508066828	104.916096812134	135.036353967442
"56911"	0	0	0	0	0.0412888387174901	0
"56912"	28.0751938896051	14.5913742633852	24.76759526888	17.702299554391	9.70673072355714	9.25757571492925
"56913"	1.13973711427019	14.3196561566608	0.464694979355835	3.37507476264861	6.61087828276424	0.871465284282147
"56914"	0.04752063962357	0.311689149013935	0	0	0.0849817668931414	0
"56915"	21.1341464576836	13.0473140554504	20.4373756664194	29.9570779240143	21.235685508355	31.853021509911
"56916"	12.4847338573968	12.466985140527	12.6678211278012	13.491355690583	15.0119866523845	13.5046608674877
"56917"	4.46508384963028	3.94892062698257	3.26485103551392	1.23481442204178	2.43751608571468	0.0574006430737181
"56918"	0	0	0	0	0	0
"56919"	4.81705685350429	3.96480062950389	5.23087849831657	8.53216072810733	12.0558908909162	11.2986987892245
"5692"	327.425425119907	308.845154680313	356.534962575803	275.065255172177	413.156077475124	343.865571659215
"56920"	0.0746680688553328	0.0979499729986345	0	0.222078226043645	0.213647778214757	0.437710435694054
"56922"	17.9738982701824	28.5862024820372	18.9389201779197	20.1580411349875	13.631633855181	14.3186314460489
"56923"	0.0340058065523318	0.0955907128516574	0	0	0	0
"56924"	1.29339038189213	0.848338218231416	0.224608916448132	2.05163176885529	0.5139970094233	1.13202906242025
"56925"	159.126098937967	99.2059655286259	177.621851171646	5.01900745947257	17.2126293267855	4.12180575019112
"56926"	14.3083462027789	18.5513073119108	15.9175700097383	12.7500148421307	20.779578643269	21.8715978323216
"56927"	18.8317473464717	26.6740450829064	19.1990854728102	18.3011285701092	19.3476793373672	16.5366939352261
"56928"	3.30532549605933	2.93409724373957	2.68408725741392	3.42284152399776	6.00667978932195	3.1133145741871
"56929"	5.37306953417955	4.02766938195953	6.13317965040632	5.90744126838617	4.92312401373933	8.82545996104701
"5693"	139.941518373393	133.703926593106	153.65906881863	135.675438923363	154.350968793461	161.208166440433
"56931"	7.41445788415673	6.29313828009092	7.44837640314307	12.361057110435	14.2701737225395	11.2071288722234
"56934"	0.0695274737236383	0.0162868772763597	0	0.0258486295791265	0	0
"56935"	1.58372888608029	9.51083474083444	1.68767684297335	0.535265467900067	2.83220259838537	0.659371489667325
"56936"	0.0335908038880176	0.0157373559325055	0	0.0999059739081244	0	0.153837569376799
"56937"	5.48323752330062	48.2787678611307	6.06456288054134	6.33790405846871	67.047625776572	8.48326777897168
"56938"	2.44205911385268	3.84314730551371	3.65958047290813	1.06564135334215	6.25566951358598	3.05725510019717
"5694"	73.5685986671419	79.5683062112924	84.2870716874877	78.2825746803847	113.570822241082	105.575054343294
"56940"	4.76572563136175	4.4655031649396	5.07132018691789	5.00622455819854	4.93223273023956	5.38680406539833
"56941"	33.6962768427446	45.4135116237941	40.246581333375	31.9085055030201	48.5048299491066	35.2238521027612
"56942"	58.1694941890791	61.5321347011578	87.6590141042092	61.482204771809	65.5101158303366	61.4705845606984
"56943"	26.5358829316644	27.0384980409417	34.2323104319416	22.0711590806453	30.5269806179932	25.5471379294511
"56944"	16.3710878207445	4.2928466345914	10.6612019889018	1.77140725995649	1.58399652799562	0.391663221669234
"56945"	40.363523722865	43.3691808796696	36.5097273692763	35.8694150238295	39.3458345425494	45.4797912551886
"56946"	8.58928254204781	9.58250773565493	9.81047920915401	7.36060970837128	9.15762799092311	11.6578697364565
"56947"	21.5440912995985	23.6024152087479	19.3832989844838	20.2996361277215	17.8476624897437	17.2234823572486
"56948"	20.2372679066948	18.9623975187288	15.2011065757261	24.2033081137421	17.137860012593	21.2824596378893
"56949"	14.4341392313789	10.7009752583496	11.9821877551968	15.764626464198	16.1211532083235	14.3348106906207
"5695"	78.424329870198	65.0953246211042	82.1913292432551	57.1587053221857	73.5746508339057	78.137764285747
"56950"	19.2860753277258	19.67137736661	17.7948913413411	15.610056434783	80.5997337784367	27.3942439965348
"56951"	26.3089552560416	39.1830564623397	25.8096422062196	30.0638033406475	35.8780278146264	51.5775353107815
"56952"	0.125514994141654	0.141129636141503	0.261561742473218	3.06112118444995	3.27711698432954	3.5409380963358
"56953"	1.70444047586333	1.43326548285673	1.9353288828202	2.924629191048	1.25049135443258	1.44109211004503
"56954"	27.7711726313254	25.6656087397326	26.5756970587605	30.821793946074	31.6801125526485	33.791072447362
"56955"	0	0	0	0	0	0.0561964337784652
"56956"	0	0	0	0	0	0
"56957"	11.9997410944789	11.1623756889178	13.0728785582154	8.96011860422068	11.1505425105971	9.48543850050215
