,HGNC_ID,MCF7_TAM_FPKM
219,HGNC:29570,0.920712069352871
220,HGNC:7064,19.5661322477369
221,HGNC:7063,10.409567895347699
222,HGNC:7061,12.7552102044258
223,HGNC:1769,31.194948640906702
224,HGNC:30242,24.0668896067684
225,HGNC:29594,132.714632576448
226,HGNC:18155,4.5239739882097
227,HGNC:14471,10.6972387432763
228,HGNC:14472,0.6474191363803039
229,HGNC:1548,15.403620157952199
230,HGNC:1549,1.50315353085132
231,HGNC:549,0.6754537211226259
232,HGNC:30596,2.52299309356231
233,HGNC:8022,7.70797023441648
234,HGNC:8021,0.36381261160611705
235,HGNC:11025,0.0
236,HGNC:11024,7.35576429660945
237,HGNC:11027,0.0
238,HGNC:11026,72.0544830853205
239,HGNC:11021,18.91966044202961
240,HGNC:11020,0.0
241,HGNC:11023,10.0579887708991
242,HGNC:11022,14.920618971721801
243,HGNC:7449,18.7113679368722
244,HGNC:11029,0.564718300789977
245,HGNC:11028,51.837104173369205
246,HGNC:414,252.336470113218
247,HGNC:7686,103.475554056362
248,HGNC:7685,109.44884325900999
249,HGNC:417,0.0
250,HGNC:410,0.15008205492678
251,HGNC:411,51.503008373594895
252,HGNC:412,21.4372735842974
253,HGNC:7680,39.8161870512458
254,HGNC:418,6.775431448943781
255,HGNC:1381,0.0
256,HGNC:1382,0.34836252348187496
257,HGNC:1383,0.165479331383692
258,HGNC:3825,2.95349606823556
259,HGNC:3824,18.221464299386
260,HGNC:4289,3.0319805456635
261,HGNC:365,0.0
262,HGNC:362,33.3084861419628
263,HGNC:363,25.25879227016589
264,HGNC:361,8.85175671477495
265,HGNC:380,24.144198958459306
266,HGNC:381,0.0
267,HGNC:384,1.5409351344710498
268,HGNC:6178,2.43386177229827
269,HGNC:387,0.107866980272759
270,HGNC:388,1.04064475212784
271,HGNC:389,14.432161687106301
272,HGNC:10989,133.495903809424
273,HGNC:10988,0.0
274,HGNC:10985,21.1044791644329
275,HGNC:19288,0.0
276,HGNC:10986,10.591222445233
277,HGNC:10981,26.0344877492897
278,HGNC:10980,43.9044918729707
279,HGNC:10983,16.791980169839803
280,HGNC:10982,7.39743441113855
281,HGNC:7863,40.1970330860441
282,HGNC:11296,24.442844145641107
283,HGNC:4632,0.108504169185762
284,HGNC:13527,23.5654112960008
285,HGNC:252,0.0
286,HGNC:253,36.8750395353576
287,HGNC:250,0.0
288,HGNC:16232,0.0
289,HGNC:256,0.0
290,HGNC:257,34.0026441627339
291,HGNC:255,0.0
292,HGNC:2205,10.754158626752698
293,HGNC:6257,3.45851338934501
294,HGNC:6685,0.128526030073099
295,HGNC:20728,5.03412364865772
296,HGNC:21385,6.178986539214653
297,HGNC:7849,111.742823040207
298,HGNC:16832,85.92813036093041
299,HGNC:17296,16.0969064915036
300,HGNC:2519,27.802383020009106
301,HGNC:20091,4.57507528528415
302,HGNC:20093,1.23751145798969
303,HGNC:21705,41.9696173659004
304,HGNC:16906,36.3918204309458
305,HGNC:10761,40.5977570165765
306,HGNC:4336,9.3610984507374
307,HGNC:15938,22.749878885204396
308,HGNC:18540,0.212436911169151
309,HGNC:24174,0.0
310,HGNC:1973,0.184950288384822
311,HGNC:1972,0.0
312,HGNC:1971,1.60422161511633
313,HGNC:1970,0.0
314,HGNC:18431,1.74132837703756
315,HGNC:808,0.0
316,HGNC:13273,0.0
317,HGNC:801,0.222013340748865
318,HGNC:800,0.0
319,HGNC:806,42.662845392521
320,HGNC:805,0.0
321,HGNC:804,36.0601276269656
322,HGNC:2849,0.07056939653409901
323,HGNC:18761,4.25083497671906
324,HGNC:18762,0.0
325,HGNC:2843,7.53071648725314
326,HGNC:26820,0.295693615527317
327,HGNC:7056,26.673927665712
328,HGNC:33238,10.1904164611427
329,HGNC:30502,0.0
330,HGNC:8149,7.896692312963821
331,HGNC:18161,0.0
332,HGNC:24381,0.0
333,HGNC:8636,14.4009158760755
334,HGNC:325,21.3465130521176
335,HGNC:24382,0.0
336,HGNC:18168,0.11670670168515306
337,HGNC:18360,8.34015830173806
338,HGNC:24380,0.0464849748680869
339,HGNC:1550,43.2296133732414
340,HGNC:14468,0.0
341,HGNC:14469,0.0249277705477178
342,HGNC:59,0.149973686413447
343,HGNC:55,8.93611238719902
344,HGNC:54,8.79411343350473
345,HGNC:56,35.0411256301292
346,HGNC:51,19.045732545982002
347,HGNC:14467,0.0867447734762209
348,HGNC:53,0.254558385438781
349,HGNC:12582,36.36011479926
350,HGNC:8527,28.0773923769801
351,HGNC:12586,77.59136892943391
352,HGNC:12585,77.0510450402532
353,HGNC:11036,0.0
354,HGNC:11037,0.0565672857391678
355,HGNC:11034,1.4841449071288702
356,HGNC:11035,0.0
357,HGNC:11033,13.369547020387001
358,HGNC:11030,0.0
359,HGNC:17720,9.8726329755812
360,HGNC:11038,16.659866245427498
361,HGNC:429,0.0
362,HGNC:850,22.5817010171014
363,HGNC:12457,20.499454413400397
364,HGNC:4298,32.2803729285654
365,HGNC:27015,0.422356679209713
366,HGNC:4296,33.6176432935075
367,HGNC:4291,0.0
368,HGNC:3513,20.4070344429063
369,HGNC:19342,0.632762994513427
370,HGNC:19343,0.0
371,HGNC:21727,1.26093775215728
372,HGNC:10998,16.1325261685033
373,HGNC:10999,6.949250145478902
374,HGNC:10996,4.17185279007526
375,HGNC:10997,8.20593693937413
376,HGNC:10994,7.451918532141192
377,HGNC:10995,0.943069635516332
378,HGNC:10992,126.28141476218
379,HGNC:10993,0.0628740540269577
380,HGNC:10990,16.4648939625753
381,HGNC:10991,461.298929704972
382,HGNC:17358,1.91844380873043
383,HGNC:16732,8.42403920419807
384,HGNC:4208,45.89662862570579
385,HGNC:20233,10.6480401427772
386,HGNC:6694,17.16995433261
387,HGNC:16354,0.286491623184333
388,HGNC:18811,0.0
389,HGNC:123,11.0707978409846
390,HGNC:6344,0.0484557906482489
391,HGNC:12587,112.505260424487
392,HGNC:6186,20.4103619957084
393,HGNC:17198,17.0916970032191
394,HGNC:17194,7.72548922099682
395,HGNC:26057,6.118512685154389
396,HGNC:11647,8.20119828914649
397,HGNC:2727,0.22570644906693105
398,HGNC:9352,552.272537395322
399,HGNC:9603,0.0
400,HGNC:9605,0.0
401,HGNC:9604,2.75316916252045
402,HGNC:9354,107.80786021820299
403,HGNC:7944,1.19955629607117
404,HGNC:10941,0.0264399425221321
405,HGNC:7943,0.0
406,HGNC:20661,3.3731374439530897
407,HGNC:20667,8.23706110678966
408,HGNC:8998,10.8518044399213
409,HGNC:8999,13.562002329730301
410,HGNC:1801,6.032303897651548
411,HGNC:1800,14.195085430376695
412,HGNC:8996,3.92377422973485
413,HGNC:8997,14.9979362836847
414,HGNC:8994,59.9149932809608
415,HGNC:8995,0.10579602892358304
416,HGNC:20910,5.7661403129614985
417,HGNC:14679,0.0
418,HGNC:14859,22.275477627906
419,HGNC:14073,0.0
420,HGNC:8863,16.307606778213902
421,HGNC:9280,3.44942831616709
422,HGNC:819,0.0
423,HGNC:33426,0.0
424,HGNC:814,45.0846326005117
425,HGNC:815,0.0
426,HGNC:816,0.0
427,HGNC:817,13.589942611118099
428,HGNC:2859,105.978815836076
429,HGNC:2858,31.8071815186113
430,HGNC:2851,4.02063029698703
431,HGNC:2850,0.0
432,HGNC:2853,0.0192279707619453
433,HGNC:2852,10.5355038586486
434,HGNC:2855,0.105283472249849
435,HGNC:2854,15.492853281936199
436,HGNC:2857,18.3358980207449
437,HGNC:2856,2.57542579476996
438,HGNC:7045,14.892407345013002
439,HGNC:7044,21.15551098980589
440,HGNC:7047,12.150960783214199
441,HGNC:7046,0.0
442,HGNC:7043,0.0991497844579954
443,HGNC:7049,15.0598991065454
444,HGNC:7048,53.4308152802552
445,HGNC:18170,38.2653500189493
446,HGNC:18175,8.43630637175151
447,HGNC:8603,28.780709534240003
448,HGNC:6985,0.0
449,HGNC:6984,3.5607772354168
450,HGNC:6983,11.9181818590139
451,HGNC:8604,4.22417671545785
452,HGNC:18080,0.0653008839436914
453,HGNC:8512,0.0
454,HGNC:12591,12.101406163306198
455,HGNC:12592,13.974658002500599
456,HGNC:8049,20.6919973990021
457,HGNC:4195,0.0
458,HGNC:4193,10.033256011626401
459,HGNC:11003,22.858211641800604
460,HGNC:11002,0.0522035893159271
461,HGNC:11001,0.0
462,HGNC:11000,0.769382783613933
463,HGNC:11007,0.0653008839436914
464,HGNC:11006,0.0
465,HGNC:11005,33.0727803318696
466,HGNC:11004,34.063426397179605
467,HGNC:11009,1.46692224485554
468,HGNC:24289,11.3204414910064
469,HGNC:24288,7.563378852066378
470,HGNC:23061,0.0
471,HGNC:438,0.0
472,HGNC:439,0.134542142119074
473,HGNC:437,0.0
474,HGNC:434,0.0
475,HGNC:435,0.0502059509898979
476,HGNC:433,0.382418031846053
477,HGNC:29622,8.7847940704125
478,HGNC:23487,0.0
479,HGNC:23248,0.0
480,HGNC:23242,0.0206550105196994
481,HGNC:12442,0.0
482,HGNC:12441,24.123499573015298
483,HGNC:19119,0.039128861985736
484,HGNC:2867,8.47646908843039
485,HGNC:28883,45.055968548509796
486,HGNC:30325,0.8818178478731871
487,HGNC:12450,2.8612504141336
488,HGNC:4175,0.0583779525471639
489,HGNC:13887,0.0
490,HGNC:4177,23.403875776479893
491,HGNC:26444,0.0
492,HGNC:26441,0.0
493,HGNC:24622,4.79621952073388
494,HGNC:9940,0.37577430244070703
495,HGNC:25625,0.0
496,HGNC:17345,0.0
497,HGNC:238,1.50154425778505
498,HGNC:239,0.0
499,HGNC:234,16.990076122335
500,HGNC:235,0.0
501,HGNC:236,0.0
502,HGNC:237,16.120007740987102
503,HGNC:232,4.43473346658165
504,HGNC:233,0.0
505,HGNC:2228,32.823901366639106
506,HGNC:25712,2.67759424172669
507,HGNC:25575,36.920093625015504
508,HGNC:13479,0.0
509,HGNC:3401,2.7421729013416
510,HGNC:26063,14.398652470829699
511,HGNC:121,8.21526408424115
512,HGNC:3402,2.52643391830428
513,HGNC:20675,0.0
514,HGNC:2710,27.075562883744002
515,HGNC:2719,0.0516998152332644
516,HGNC:11178,0.124049629025691
517,HGNC:8984,38.803572989770004
518,HGNC:7223,6.47359090882396
519,HGNC:8981,37.754772052101394
520,HGNC:8980,13.1785706754431
521,HGNC:8983,25.7597742418541
522,HGNC:10691,0.0
523,HGNC:9160,0.0
524,HGNC:3795,0.0
525,HGNC:3791,0.0
526,HGNC:3793,0.0
527,HGNC:4982,13.2645994085221
528,HGNC:932,0.10933455823565302
529,HGNC:930,18.6016238434008
530,HGNC:2158,20.6088314220706
531,HGNC:5382,30.5427291998277
532,HGNC:5383,200.33351613134
533,HGNC:5384,28.345142586669397
534,HGNC:5385,27.516079472655697
535,HGNC:5386,45.0911467186074
536,HGNC:5387,27.405876825081897
537,HGNC:5389,12.9703226435855
538,HGNC:11834,109.536579558805
539,HGNC:11835,0.0
540,HGNC:11830,66.1831214033169
541,HGNC:11831,0.5133685861991489
542,HGNC:8873,2.46132428727254
543,HGNC:8872,0.204632531276066
544,HGNC:8875,2.48602939839769
545,HGNC:8874,7.2245675190524015
546,HGNC:8877,16.8267596189429
547,HGNC:8876,37.2759916636375
548,HGNC:18966,3.7767157003523
549,HGNC:3247,1.03560989064287
550,HGNC:21474,6.42887202425642
551,HGNC:820,0.0
552,HGNC:823,257.154880970257
553,HGNC:18985,158.976931842288
554,HGNC:18987,8.53006258090995
555,HGNC:15629,12.254379558786301
556,HGNC:1712,0.0
557,HGNC:794,24.1215528844001
558,HGNC:799,78.12079942871809
559,HGNC:15827,0.0
560,HGNC:23506,17.953885352381
561,HGNC:15829,7.16425007420085
562,HGNC:15956,1.25166314550136
563,HGNC:11120,3.09763975892292
564,HGNC:11121,11.5516230349069
565,HGNC:11123,73.34297719896671
566,HGNC:922,0.0
567,HGNC:3018,0.0
568,HGNC:17978,10.776189496246399
569,HGNC:3012,0.7406276027246009
570,HGNC:3013,0.0
571,HGNC:10850,16.4627504148714
572,HGNC:17973,0.0748413506898303
573,HGNC:3015,0.137051810785356
574,HGNC:29437,0.0814812677345554
575,HGNC:8725,10.3139042352632
576,HGNC:8724,0.0
577,HGNC:4189,6.379796665292632
578,HGNC:4188,11.5227870161536
579,HGNC:626,304.315875249808
580,HGNC:23657,6.45704823473527
581,HGNC:4180,8.87719403097198
582,HGNC:4187,0.0
583,HGNC:6535,180.099070573764
584,HGNC:6530,0.102468473450055
585,HGNC:4341,18.7374159500941
586,HGNC:11018,0.0
587,HGNC:11019,0.0
588,HGNC:25985,6.45577107038302
589,HGNC:11010,0.0398689737938383
590,HGNC:11012,14.5270844552078
591,HGNC:24292,2.91093768013669
592,HGNC:24293,2.4669783827329903
593,HGNC:24290,0.0
594,HGNC:24291,13.4002307306604
595,HGNC:17,0.0800606727802793
596,HGNC:19,0.0598312891973609
597,HGNC:4163,28.00208306661
598,HGNC:24948,3.70038715229149
599,HGNC:11240,6.06033795917166
600,HGNC:19748,5.5149637462984
601,HGNC:16029,0.0717908657091728
602,HGNC:9959,0.0
603,HGNC:19256,17.645048075574394
604,HGNC:16753,204.030070230892
605,HGNC:17376,15.7487191764948
606,HGNC:8889,0.300064038471712
607,HGNC:20692,0.0
608,HGNC:14025,0.0
609,HGNC:17579,5.85116232622416
610,HGNC:4570,38.8681547238509
611,HGNC:2097,0.0
612,HGNC:21088,4.12215773184645
613,HGNC:2520,10.0351832668583
614,HGNC:11460,6.373924400117482
615,HGNC:2709,0.0
616,HGNC:2704,14.355270617961304
617,HGNC:2707,0.0141154287501513
618,HGNC:2703,43.797072972098896
619,HGNC:10682,17.0602925548173
620,HGNC:10683,43.6463002533432
621,HGNC:10680,122.265248375623
622,HGNC:10681,66.029288214197
623,HGNC:16977,0.0
624,HGNC:13312,40.339945068235004
625,HGNC:928,28.016662513154696
626,HGNC:929,1.1451594740804698
627,HGNC:9577,5.79959611884439
628,HGNC:920,0.31057352774185604
629,HGNC:921,0.0
630,HGNC:4976,3.57741249992553
631,HGNC:923,25.2898178948354
632,HGNC:12266,0.0
633,HGNC:925,25.0262069727755
634,HGNC:926,22.473276125641107
635,HGNC:5391,2.19928037542356
636,HGNC:10536,0.0303463395055767
637,HGNC:12839,3.0982515779549
638,HGNC:20113,7.4126495938045585
639,HGNC:833,150.949118984398
640,HGNC:830,428.2193867052189
641,HGNC:8888,255.590043966381
642,HGNC:837,54.73577787720329
643,HGNC:838,9.95816167766371
644,HGNC:24104,1.38468012830138
645,HGNC:33159,0.0
646,HGNC:23614,0.0
647,HGNC:18407,2.5275210241211
648,HGNC:17174,4.7171267771086605
649,HGNC:14239,2.9597285990379305
650,HGNC:924,15.096136737120302
651,HGNC:60,2.8905180374980803
652,HGNC:61,9.68541855182736
653,HGNC:3006,18.04741564377289
654,HGNC:66,0.0
655,HGNC:3002,0.0
656,HGNC:1371,8.73356199521628
657,HGNC:17968,0.0
658,HGNC:7695,95.6088660017622
659,HGNC:17964,37.3806588471963
660,HGNC:7696,151.982435485922
661,HGNC:7150,12.418413386263001
662,HGNC:7697,155.636553504495
663,HGNC:7690,49.085306671687604
664,HGNC:29932,17.180766217782
665,HGNC:500,0.0
666,HGNC:7691,45.276842290489704
667,HGNC:633,0.101883867262384
668,HGNC:634,0.0
669,HGNC:1377,0.0
670,HGNC:636,3.96628714716837
671,HGNC:637,0.0
672,HGNC:638,0.0
673,HGNC:7693,34.835593599975
674,HGNC:4378,74.9162529862455
675,HGNC:6522,0.0
676,HGNC:8582,0.082131868722535
677,HGNC:4376,0.254608793039858
678,HGNC:4377,33.5066955239704
679,HGNC:11069,0.0
680,HGNC:11068,0.8844050494367101
681,HGNC:18290,18.8494241067942
682,HGNC:2898,44.69063459431379
683,HGNC:11061,0.0
684,HGNC:11060,6.41741235932905
685,HGNC:11063,44.406340330435114
686,HGNC:2896,16.922755627587097
687,HGNC:11065,0.0
688,HGNC:11064,29.3170079943677
689,HGNC:11067,0.0530434985499705
690,HGNC:11066,0.319416534742341
691,HGNC:17890,0.0
692,HGNC:29957,0.218973811013534
693,HGNC:26516,9.40475672528703
694,HGNC:19134,0.955598609448674
695,HGNC:19133,3.16130483837403
696,HGNC:3149,27.1827381686278
697,HGNC:4923,13.0154521737378
698,HGNC:4799,25.3157654841186
699,HGNC:4795,4.76787437015616
700,HGNC:4796,0.557215343380839
701,HGNC:11257,32.0782647954673
702,HGNC:24649,10.1255825500848
703,HGNC:9920,0.0
704,HGNC:9922,0.0
705,HGNC:11782,0.0
706,HGNC:6080,54.5123304604545
707,HGNC:10817,41.1064665491368
708,HGNC:10818,9.286022652616287
709,HGNC:12536,0.35801196634681703
710,HGNC:12537,0.31044854845503805
711,HGNC:3481,183.844848433684
712,HGNC:3483,9.79218928158423
713,HGNC:3482,37.2431206922441
714,HGNC:13414,0.0
715,HGNC:3647,10.106141283192901
716,HGNC:32949,17.005280561792
717,HGNC:17366,3.26963768736951
718,HGNC:2501,1.4039392955610002
719,HGNC:11479,9.325767754254473
720,HGNC:9353,201.908697486281
721,HGNC:5013,0.4851978886231261
722,HGNC:5014,30.9289257482328
723,HGNC:4892,0.241384431448927
724,HGNC:67,5.21635847622681
725,HGNC:38831,0.0
726,HGNC:12538,1.00898521695647
727,HGNC:16940,8.907157653819011
728,HGNC:17144,35.8330571843801
729,HGNC:9141,9.60124074446302
730,HGNC:25193,20.807137671867302
731,HGNC:4417,17.6002566411975
732,HGNC:4416,18.766360533234106
733,HGNC:4415,0.0
734,HGNC:16789,0.951096210148194
735,HGNC:6269,24.8651224378942
736,HGNC:919,0.259290212128966
737,HGNC:918,9.746600816779859
738,HGNC:6069,0.224864359015615
739,HGNC:9726,0.284463363905151
740,HGNC:2605,0.168221684018921
741,HGNC:2606,0.607931160686186
742,HGNC:9725,1.07957548686086
743,HGNC:9722,83.9113530165724
744,HGNC:9723,31.000515788716502
745,HGNC:2602,0.0362292027289739
746,HGNC:9721,106.35804273787201
747,HGNC:2608,0.0
748,HGNC:2603,0.155599968316009
749,HGNC:1937,19.3079115634643
750,HGNC:1936,0.0
751,HGNC:1938,0.870727587935407
752,HGNC:21328,0.2342883390764
753,HGNC:24139,0.205833682740334
754,HGNC:847,30.8546172769097
755,HGNC:17175,0.160922954299285
756,HGNC:3465,90.20141300291071
757,HGNC:843,52.693856281527395
758,HGNC:842,107.972081433025
759,HGNC:841,82.7990948015688
760,HGNC:840,109.444931249666
761,HGNC:8896,263.317941600902
762,HGNC:8891,48.656305563035204
763,HGNC:848,68.1888187308607
764,HGNC:20583,0.0674239331332609
765,HGNC:20581,0.0540468434153546
766,HGNC:20584,8.670608449274559
767,HGNC:18210,0.0
768,HGNC:9033,0.0
769,HGNC:9030,0.0
770,HGNC:9031,0.0
771,HGNC:9036,0.21941542744902487
772,HGNC:9035,0.0439130602749756
773,HGNC:9038,0.0
774,HGNC:9039,2.79516174967671
775,HGNC:21526,2.68998277347937
776,HGNC:753,17.5101502481727
777,HGNC:750,0.0
778,HGNC:756,0.0
779,HGNC:758,15.608964390771101
780,HGNC:15791,17.370317680923602
781,HGNC:3078,18.0901474591721
782,HGNC:18324,12.165653536229598
783,HGNC:20324,8.11214135552861
784,HGNC:30031,5.94364932494151
785,HGNC:30035,0.0
786,HGNC:4369,8.182200758144539
787,HGNC:11078,0.672342193771837
788,HGNC:29674,0.7462416743187951
789,HGNC:11072,1.3467317360625402
790,HGNC:11073,0.0
791,HGNC:11070,0.0159525360403385
792,HGNC:11071,6.81552181980294
793,HGNC:11077,0.43501309008985
794,HGNC:4093,0.0
795,HGNC:4092,0.0661406586857657
796,HGNC:23215,8.846498887588249
797,HGNC:23213,8.3659557346219
798,HGNC:19129,0.0587648265471337
799,HGNC:30927,0.0
800,HGNC:23364,8.44219269876535
801,HGNC:6480,0.0
802,HGNC:12525,16.655525769976002
803,HGNC:12524,26.0938889028679
804,HGNC:12527,20.8615606248963
805,HGNC:8091,26.106598182151604
806,HGNC:4141,2943.7844929952307
807,HGNC:28107,8.51774842330504
808,HGNC:24650,15.7926857810341
809,HGNC:18554,14.8349138592202
810,HGNC:10293,35.09745220169339
811,HGNC:11285,0.0
812,HGNC:16140,7.24284608155238
813,HGNC:17223,1.69835835758084
814,HGNC:6381,0.0671773461259814
815,HGNC:4558,0.0
816,HGNC:4559,0.0
817,HGNC:4556,85.5424973202947
818,HGNC:19873,23.1903199271775
819,HGNC:4554,0.343101909233165
820,HGNC:4555,2.9935690288985004
821,HGNC:4552,0.296124920509278
